time,x,y,yaw,vel_x,yaw_vel
7.200241088867188e-05,,,,,
0.6883025169372559,8.199125974396704,2.940261494734821,0.9226358939582591,,
0.7209577560424805,8.199126828663232,2.940262603297541,0.9226363736778304,,
0.7915744781494141,8.199127619648927,2.9402637589533622,0.9226368119099082,,
0.839033842086792,8.199128465769322,2.9402649089196564,0.9226372691398002,,
0.8899803161621094,8.199129358721791,2.9402660720415987,0.9226377391041588,,
0.9363009929656982,8.199130281329246,2.940267214617719,0.9226382268802272,,
0.983635425567627,8.199131167916594,2.9402683803264114,0.9226386971976719,,
1.052114486694336,8.199132054438198,2.940269531840997,0.9226391736387083,,
1.1229352951049805,8.199132959736836,2.9402707039195244,0.9226396508029178,,
1.1851017475128174,8.199133831027291,2.940271874176266,0.9226401176136924,,
1.2617638111114502,8.199134631066523,2.9402730807041397,0.9226405394702355,,
1.2998414039611816,8.199135428294696,2.940274254373183,0.9226409645835217,,
1.34346342086792,8.199136275872842,2.9402753813845752,0.9226414226998589,,
1.4045236110687256,8.199137138722469,2.9402764910734924,0.922641893498278,,
1.456923007965088,8.199138058960198,2.940277609492369,0.9226423890049046,,
1.5112862586975098,8.199138963690972,2.9402787535002,0.9226428759514601,,
1.5609180927276611,8.199139903032657,2.940279916707826,0.9226433692641596,,
1.6100778579711914,8.199140784820786,2.9402810587013044,0.922643849667579,,
1.65838623046875,8.199141632002709,2.9402822148689225,0.9226443093638605,,
1.709303617477417,8.199142434928891,2.9402833904944696,0.9226447425813571,,
1.7638907432556152,8.199143290112685,2.9402845245246563,0.9226452056676587,,
1.823146104812622,8.19914416811996,2.9402856507064126,0.9226456806328446,,
1.869481086730957,8.199145087488413,2.9402868301742284,0.9226461595924342,,
1.9219839572906494,8.199146005729212,2.9402880113427425,0.9226466385091118,,
1.9911572933197021,8.199146903758619,2.9402891535685196,0.9226471221924921,,
2.0360984802246094,8.199147782053233,2.940290262080716,0.9226476080304288,,
2.0877256393432617,8.19914857854981,2.9402914192535423,0.9226480491715129,,
2.135129451751709,8.19914939007354,2.9402925928456267,0.9226484844779161,,
2.1811447143554688,8.199150251472256,2.9402937573916357,0.9226489404517811,,
2.2392256259918213,8.199151159609722,2.9402949347590424,0.9226494107374249,,
2.294156789779663,8.199152067656984,2.9402960603275075,0.9226499002521327,,
2.3422181606292725,8.199152956458166,2.9402971901940056,0.9226503826877717,,
2.4291019439697266,8.19915378015385,2.9402983378494296,0.9226508355727859,,
2.5163865089416504,8.19915465773399,2.9402994605632142,0.9226513147740872,,
2.588683605194092,8.199155577645135,2.94030060606565,0.9226518050615489,,
2.6438920497894287,8.199156519487177,2.9403017957232915,0.9226522947806198,,
2.7152998447418213,8.1991574157569,2.9403029425193354,0.9226527785551082,,
2.7757251262664795,8.199158231952016,2.940304129945467,0.9226532178169566,,
2.849287986755371,8.199159033910641,2.9403052818176936,0.922653656262769,,
2.9035885334014893,8.199159851876853,2.94030642012787,0.9226541023793565,,
2.962254762649536,8.19916073284418,2.9403075641702685,0.9226545722051404,,
3.0189056396484375,8.199161667237354,2.940308747272501,0.9226550549944,,
3.073000907897949,8.199162584447723,2.940309900852187,0.9226555411453391,,
3.1192383766174316,8.19916348033797,2.9403110192608204,0.922656032618822,,
3.1651480197906494,8.199164368928713,2.9403121215376617,0.922656527023721,,
3.2160580158233643,8.19916517816519,2.9403132755622607,0.9226569756374771,,
3.269453525543213,8.199166010902422,2.9403144768873557,0.9226574141476288,,
3.3250365257263184,8.199166868208302,2.9403156402056254,0.922657870425865,,
3.409546136856079,8.199167767314643,2.9403167969546016,0.9226583441060696,,
3.4661595821380615,8.199168647793645,2.940317916498377,0.9226588251780942,,
3.5293874740600586,8.199169523477922,2.9403190184762247,0.9226593120498167,,
3.575906991958618,8.199170435853251,2.940320167027669,0.9226598017792614,,
3.6362674236297607,8.1991713567914,2.9403213413260954,0.922660288969464,,
3.727003574371338,8.199172257095913,2.940322479813715,0.9226607781138662,,
3.773862838745117,8.199173137254833,2.940323585305387,0.9226612704260406,,
3.8213579654693604,8.199174019469742,2.9403246886431216,0.9226617650691348,,
3.88040828704834,8.199174950126565,2.9403259040639322,0.9226622453853841,,
3.9381117820739746,8.199175735827556,2.940327166510661,0.9226626454327946,,
3.9877419471740723,8.199176505084903,2.940328379040521,0.9226630501861913,,
4.0453009605407715,8.1991772964581,2.940329559019128,0.9226634693628523,,
4.092268943786621,8.19917812393758,2.9403307101439347,0.9226639095387803,,
4.153907775878906,8.199178998982077,2.9403318280791684,0.9226643797054969,,
4.222942590713501,8.199179904496685,2.940332975821593,0.9226648583408809,,
4.279661178588867,8.199180835241323,2.9403341649463033,0.9226653393576887,,
4.326385736465454,8.19918175012735,2.940335323047117,0.9226658234608328,,
4.376471519470215,8.199182645001423,2.940336444813943,0.9226663130080193,,
4.430114030838013,8.199183502033332,2.9403375736226827,0.9226667848426284,,
4.511789798736572,8.199184287766842,2.9403387268776577,0.9226672209679895,,
4.5576136112213135,8.199185131704928,2.9403399217944237,0.9226676630080817,,
4.604811429977417,8.199186030542178,2.940341074372071,0.9226681371033935,,
4.662448883056641,8.199186935431701,2.940342228866605,0.9226686145004914,,
4.718721628189087,8.199187821626595,2.9403433463880067,0.9226690991956354,,
4.769961595535278,8.19918870295621,2.9403444463464674,0.9226695894305295,,
4.841001033782959,8.199189620894566,2.940345592947743,0.9226700823718875,,
4.8838067054748535,8.199190547275753,2.940346765395442,0.9226705726794916,,
4.93134880065918,8.199191380658755,2.940347909429467,0.9226710330176736,,
4.985073804855347,8.199192178312073,2.940349077330925,0.9226714680300078,,
5.04615592956543,8.19919302598657,2.9403501984831735,0.9226719336667146,,
5.1154115200042725,8.199193887816039,2.940351303300937,0.9226724100206233,,
5.186386585235596,8.199194806059696,2.940352417718497,0.9226729096832132,,
5.232434272766113,8.199195774759618,2.940353581836992,0.922673419699164,,
5.286515712738037,8.199196725742015,2.9403547347460743,0.9226739272769657,,
5.339293479919434,8.199197592363799,2.9403558719982468,0.9226744076251351,,
5.390178918838501,8.199198402298371,2.9403570291777457,0.9226748571418202,,
5.443910598754883,8.19919921823851,2.9403581593995076,0.9226753115077704,,
5.50235652923584,8.199200079094627,2.9403593295784107,0.9226757702441362,,
5.566415309906006,8.199200979379883,2.9403605297357425,0.9226762346382015,,
5.605916976928711,8.199201871415188,2.940361711225774,0.9226767008631439,,
5.6596338748931885,8.199202736061531,2.9403628658595906,0.9226771672001255,,
5.714569807052612,8.199203597664606,2.9403640271379876,0.9226776285890077,,
5.7489237785339355,8.199204463708366,2.94036515560803,0.9226781038527854,,
5.808254718780518,8.199205373572049,2.940366316123092,0.9226785878391286,,
5.861836671829224,8.199206293172068,2.9403674889777522,0.9226790730681821,,
5.9248247146606445,8.199207174002014,2.940368614578902,0.9226795588087268,,
5.973736763000488,8.199207993053712,2.9403697306803243,0.9226800216772275,,
6.040198802947998,8.199208791365747,2.9403708779245092,0.9226804638262079,,
6.114436864852905,8.199209589544349,2.940372054423304,0.9226808933742673,,
6.1600306034088135,8.199210428578168,2.94037326291989,0.9226813254316325,,
6.219710826873779,8.199211314078159,2.940374483326198,0.9226817696234998,,
6.271695613861084,8.19921220046741,2.940375653217252,0.9226822312354186,,
6.32121467590332,8.19921308235011,2.9403767765890736,0.9226827090599656,,
6.363598585128784,8.19921397189545,2.940377883642026,0.9226832011294474,,
6.406721830368042,8.199214911271385,2.9403790355774992,0.9226836995242633,,
6.476650953292847,8.199215865888064,2.940380192506036,0.9226842045381969,,
6.525254964828491,8.199216781851204,2.940381297233353,0.9226847149683821,,
6.592153787612915,8.199217654816222,2.9403823598490866,0.9226852210991325,,
6.656559467315674,8.199218445487098,2.940383500946831,0.922685669893634,,
6.7214391231536865,8.199219188514345,2.940384670062022,0.9226860831461994,,
6.802311658859253,8.199220019008514,2.9403858888096384,0.9226865101567957,,
6.827748775482178,8.199220857171374,2.940387112926241,0.9226869338228569,,
6.863561630249023,8.199221725668966,2.9403882739498846,0.9226873905693117,,
6.9180803298950195,8.199222657360503,2.9403894606653966,0.9226878650860957,,
6.971039056777954,8.199223570270117,2.940390609694899,0.9226883489641862,,
7.027389049530029,8.199224477811947,2.9403917404089426,0.9226888389670399,,
7.128647565841675,8.199225349231144,2.94039285819098,0.9226893239077659,,
7.18362021446228,8.199226206185362,2.9403939532695893,0.9226898096343162,,
7.227990388870239,8.199227015303748,2.9403950880296867,0.9226902642569299,,
7.2789466381073,8.199227890986734,2.9403961859530106,0.922690750342649,,
7.355114221572876,8.199228830815004,2.940397349715702,0.9226912461375413,,
7.420393466949463,8.199229772842267,2.9403985192981046,0.9226917403835088,,
7.4918012619018555,8.199230641908583,2.9403997570151352,0.9226921859826669,,
7.546703100204468,8.199231496640156,2.940400961197666,0.922692631984,,
7.5934765338897705,8.199232321870912,2.9404021368943978,0.9226930750344388,,
7.657466411590576,8.199233139607346,2.940403276003084,0.9226935242807042,,
7.718838691711426,8.199233950026766,2.940404384098926,0.922693979566922,,
7.786439657211304,8.199234822484962,2.9404054523075946,0.9226944701798012,,
7.839777231216431,8.199235755158387,2.940406578179933,0.9226949737063359,,
7.888615608215332,8.199236729479603,2.9404077304705325,0.9226954862159997,,
7.940441370010376,8.199237621830314,2.940408910900949,0.9226959613741227,,
8.004128694534302,8.199238475253313,2.9404101172601202,0.9226964109000251,,
8.057233333587646,8.199239323232343,2.9404112823741295,0.9226968666924735,,
8.119652271270752,8.199240194818588,2.9404124534461054,0.9226973289140695,,
8.164401054382324,8.199241029845473,2.9404135981981274,0.9226977858181968,,
8.219233989715576,8.199241855594101,2.9404147143287327,0.9226982474431459,,
8.263321161270142,8.1992427401334,2.940415871598557,0.9226987196228683,,
8.341992855072021,8.199243674003265,2.940416942028867,0.9226992407081278,,
8.392852306365967,8.199244580687857,2.940418050629484,0.9226997431074092,,
8.454941272735596,8.199245427407625,2.9404192551140076,0.9227001917884887,,
8.52617597579956,8.19924630654803,2.9404204461688446,0.9227006510299798,,
8.56949234008789,8.199247189025229,2.940421605087999,0.9227011240937352,,
8.659497022628784,8.19924811515072,2.940422793198927,0.9227016046608696,,
