time,Actual Heading
8.034706115722656e-05,
1.572869062423706,1.03703184859058
1.600945234298706,1.03676547567212
1.6557464599609375,1.036499104415059
1.7173805236816406,1.0362327110883602
1.76670241355896,1.035966292636381
1.8178019523620605,1.0356999058871212
1.8845908641815186,1.035433538174257
1.929595947265625,1.035167202442314
1.975050926208496,1.0349008670381319
2.02839732170105,1.034634535497973
2.08463191986084,1.03436820478374
2.147392749786377,1.0341018283428165
2.2018566131591797,1.0338354464032387
2.256483554840088,1.0335690680709382
2.308210611343384,1.0333027087202555
2.36785888671875,1.0330363696594462
2.4252021312713623,1.032770038225167
2.469322443008423,1.032503712379344
2.5211737155914307,1.0322373880570224
2.570610523223877,1.0319710536410724
2.6144793033599854,1.0317046508144538
2.6724443435668945,1.031438195849889
2.7129464149475098,1.031171793450553
2.7696056365966797,1.030905446159765
2.8139591217041016,1.0306391409683435
2.8654897212982178,1.0303728515291477
2.931978940963745,1.030106571450467
2.9888863563537598,1.0298402766458357
3.0551207065582275,1.0295739195101286
3.1004531383514404,1.0293074882827167
3.153289556503296,1.029041077454277
3.2338593006134033,1.0287747347183331
3.3041720390319824,1.0285084605825299
3.3729121685028076,1.0282422081292426
3.4334957599639893,1.0279759422327914
3.5073490142822266,1.0277096255140103
3.557084560394287,1.0274433073175917
3.60404634475708,1.027176994144868
3.6535332202911377,1.0269106864487176
3.7022018432617188,1.026644381646502
3.7614786624908447,1.0263780768358044
3.8047525882720947,1.0261117774967317
3.8478894233703613,1.0258454837630382
3.9026095867156982,1.0255791944236348
3.967510461807251,1.0253129056848937
4.037014722824097,1.0250465843958712
4.086534738540649,1.024780213811402
4.144555568695068,1.0245138049982954
4.2009336948394775,1.024247436722421
4.251516342163086,1.0239811372628018
4.317615032196045,1.023714892191563
4.382356405258179,1.0234486542624885
4.437575101852417,1.023182411286867
4.501012563705444,1.0229161169612602
4.567156553268433,1.0226498209629096
4.631208896636963,1.0223835308429292
4.7206830978393555,1.0221172457938394
4.780310869216919,1.021850961677374
4.84404993057251,1.0215846833683804
4.896896600723267,1.0213184121644414
4.94724440574646,1.0210521470428784
5.011062383651733,1.0207858384313007
5.097660779953003,1.0205195211126492
5.16277551651001,1.0202532387403054
5.204998970031738,1.0199869758552194
5.255232334136963,1.0197207354403584
5.308786869049072,1.0194545013471255
5.3596601486206055,1.019188270401917
5.4173362255096436,1.0189220267695682
5.492098808288574,1.0186557362102413
5.563879728317261,1.018389446772803
5.610276460647583,1.0181231656365928
5.678653240203857,1.017856903590127
5.7243993282318115,1.017590630251902
5.775305986404419,1.0173243646418209
5.835033893585205,1.0170580944664551
5.889461040496826,1.0167918406402348
5.953370094299316,1.0165256023303382
6.001751184463501,1.0162593778863427
6.062192916870117,1.0159931530211639
6.132827043533325,1.0157269266618454
6.178696632385254,1.015460673069417
6.232425689697266,1.015194360557701
6.2888970375061035,1.0149280646026937
6.354687690734863,1.0146618219447472
6.402641296386719,1.014395614926548
6.4563586711883545,1.014129421909061
6.517632722854614,1.0138632288605964
6.584602355957031,1.0135970023916803
6.673244476318359,1.013330719018727
6.731231927871704,1.0130644137922291
6.798243045806885,1.012798144507935
6.8407909870147705,1.012531897529321
6.894849061965942,1.012265689300548
6.945769786834717,1.0119995149213092
7.005228757858276,1.0117333452963506
7.060860872268677,1.0114671520299354
7.117898464202881,1.0112009252468772
7.189055919647217,1.0109347029773863
7.255827188491821,1.0106684886101291
7.295389175415039,1.010402270444858
7.3509392738342285,1.010136046178542
7.411794424057007,1.0098698376743056
7.466069459915161,1.0096036394435872
7.517822504043579,1.0093374426861577
7.572309255599976,1.0090712096595533
7.646758794784546,1.0088049576198137
7.700014352798462,1.008538727388789
7.7500011920928955,1.0082725437693882
7.808091640472412,1.0080063579018563
7.855807781219482,1.0077401513058406
7.913373708724976,1.0074739305301923
7.958698987960815,1.0072077256823198
8.03708553314209,1.0069415243154083
8.083190441131592,1.006675330974978
8.1686270236969,1.0064091434969389
8.275386810302734,1.0061429568100502
8.329263925552368,1.005876776559477
8.386922121047974,1.0056106089133496
8.450034618377686,1.0053444603071637
8.492383003234863,1.0050783225100213
8.540743589401245,1.004812161066155
8.611078977584839,1.0045459502959015
8.68620491027832,1.004279737726805
8.732592105865479,1.004013532726879
8.790353059768677,1.0037473321584462
8.838082075119019,1.0034811413546296
8.884098529815674,1.003214961612411
8.945377588272095,1.0029487974913296
9.00835633277893,1.0026826467183436
9.065950632095337,1.0024165067887068
9.119516372680664,1.0021503670587306
9.18320608139038,1.0018842144274807
9.231202840805054,1.00161804651346
9.317179918289185,1.00135188090174
9.372198581695557,1.0010857236538118
9.42104458808899,1.000819580151272
9.4762282371521,1.0005534459234682
9.535799264907837,1.000287313221289
9.584053754806519,1.0000211358789302
9.630603075027466,0.9997549513678109
9.678819417953491,0.9994887802512591
9.74404788017273,0.9992225940453826
9.80275297164917,0.9989564236604349
9.8633451461792,0.9986902721533155
9.933143377304077,0.9984241338985733
9.990936517715454,0.9981580062478603
10.046646118164062,0.9978918933130358
10.077807664871216,0.9976257934083523
10.138604402542114,0.9973597002178346
10.195147275924683,0.9970936045142218
10.23445987701416,0.9968274963128425
10.287161111831665,0.9965613157367729
10.343878507614136,0.9962951023896338
10.385388612747192,0.9960289096612954
10.425997257232666,0.9957627855508238
10.483243703842163,0.9954967290123804
10.521878004074097,0.995230689557256
10.58077096939087,0.9949646215988778
10.654561519622803,0.9946984668444346
10.724106788635254,0.9944322582808448
10.782413721084595,0.994166104918703
10.850311279296875,0.9938999681279335
10.917604446411133,0.9936338709555224
10.974072694778442,0.9933677818032365
11.03824496269226,0.993101689968074
11.099213600158691,0.9928356014155967
11.157615184783936,0.9925695053853346
11.214715957641602,0.9923033753647607
11.261539220809937,0.9920372939110859
11.353885173797607,0.9917711787672396
11.421587705612183,0.9915050449735217
11.46378755569458,0.9912389541815332
11.510488033294678,0.9909728657722386
11.554900169372559,0.9907067850743838
11.633872032165527,0.9904407012332547
11.681704044342041,0.9901746206573031
11.734617948532104,0.989908531283862
11.79931640625,0.9896424115118662
11.88055968284607,0.9893763411663776
11.929357767105103,0.9891102409165635
12.015042304992676,0.9888441376825207
12.061002016067505,0.988577998119286
12.114145755767822,0.9883118743592444
12.167547464370728,0.9880458041010355
12.218622922897339,0.9877797719050645
12.27277946472168,0.9875137561923576
12.331416368484497,0.98724773769961
12.397784948348999,0.9869817062970667
12.454403400421143,0.9867155950045581
12.504242181777954,0.9864494208483696
12.548482894897461,0.986183293899982
12.618778705596924,0.9859172251769519
12.662751913070679,0.9856511937242788
12.704403162002563,0.9853851765529245
12.768962383270264,0.9851191488786377
12.828022718429565,0.9848530599639949
12.869570016860962,0.9845869817160118
12.93522834777832,0.984320916388184
13.017930746078491,0.9840548676471143
13.066972970962524,0.9837888413108348
13.129849195480347,0.9835228251160331
13.18056607246399,0.9832567862886288
13.242002248764038,0.9829906913860547
13.321328401565552,0.982724559393701
13.382354736328125,0.9824584508730168
13.46337080001831,0.9821924004946675
13.524898767471313,0.9819263966867334
13.60021686553955,0.9816604158180905
13.67775821685791,0.981394439312014
13.781957626342773,0.9811284335453984
13.841642379760742,0.9808623450118963
13.909419298171997,0.9805962696817654
13.964697122573853,0.9803302096577479
14.021586179733276,0.980064160552999
14.080647706985474,0.9797981262126118
14.123004913330078,0.9795321087673466
14.208316087722778,0.9792661060961998
14.268710851669312,0.9790001136683207
14.333195447921753,0.9787341072974942
14.382529020309448,0.9784680818317002
14.434648275375366,0.9782020614391963
14.494107246398926,0.9779360472966988
14.553771018981934,0.977670038861798
14.620035648345947,0.9774040327771932
14.68677806854248,0.9771380230342057
14.737589836120605,0.9768719671893743
14.78965139389038,0.976605915465078
14.85716462135315,0.9763398746912094
14.94936728477478,0.97607384777568
15.039066314697266,0.9758078372336447
15.099584341049194,0.9755418594660681
15.156967401504517,0.9752758863130301
15.227114200592041,0.9750099182822576
15.314707279205322,0.9747439528340128
15.376600503921509,0.9744779484757626
15.457165241241455,0.9742119153247274
15.508586406707764,0.9739458626542491
15.559057712554932,0.9736798362387766
15.615842342376709,0.9734138316010487
15.660953044891357,0.9731478388793227
15.71445894241333,0.9728818559718315
15.774029731750488,0.972615868160584
15.840057134628296,0.9723498860746996
15.889427185058594,0.9720839167277517
15.967147827148438,0.9718179491070531
16.0104079246521,0.9715520128519326
16.061551809310913,0.9712860817921746
16.12429642677307,0.9710201372370495
16.191125869750977,0.9707541365829389
16.257014274597168,0.9704880759670204
16.320246696472168,0.9702220226983135
16.376359939575195,0.96995599555416
16.443341970443726,0.9696900206670784
16.517717599868774,0.9694240903466779
16.56988215446472,0.9691581779381128
16.613986253738403,0.9688922668825456
16.673961400985718,0.9686263264675027
16.72835421562195,0.9683603355888915
16.78802990913391,0.9680943224446705
16.865734100341797,0.9678283541987545
16.930405855178833,0.9675623877522361
16.995246410369873,0.9672964181677945
17.0428466796875,0.9670304673567902
17.10020422935486,0.9667645462990634
17.167402029037476,0.9664986272837236
17.22843074798584,0.9662326730329435
17.294877529144287,0.9659666638651968
17.350916385650635,0.9657006358131925
17.424580812454224,0.9654346682349978
17.48729157447815,0.965168790693694
17.538087368011475,0.9649029493665537
17.617321252822876,0.9646370587024247
17.671473503112793,0.9643710706726913
17.743263721466064,0.9641050753838273
17.806448221206665,0.9638390828693394
17.85714840888977,0.9635731180585484
17.91860008239746,0.9633071777565027
17.978432416915894,0.9630412492262717
18.063708305358887,0.9627753298677428
18.131780862808228,0.962509405889251
18.179782152175903,0.9622434863222522
18.237273693084717,0.9619775713342068
18.30195188522339,0.9617116949859283
18.350451469421387,0.9614458229277097
18.44446063041687,0.9611799188045587
18.514315366744995,0.9609139859981459
18.56344985961914,0.9606480590736719
18.62833833694458,0.9603821371471073
18.702324151992798,0.9601162076481932
18.799338579177856,0.9598502364859657
18.853564500808716,0.9595842717098884
18.901657819747925,0.9593183428915617
18.962728261947632,0.9590524597966555
19.018694162368774,0.9587866176784405
19.065863609313965,0.958520734683816
19.12884759902954,0.9582548305197903
19.183614015579224,0.9579889307262449
19.25067114830017,0.957723036618569
19.311107635498047,0.9574571478153511
19.39431095123291,0.9571912607921435
19.439682483673096,0.9569253424888192
19.482916355133057,0.9566593951706686
