time,Actual Heading
5.4836273193359375e-05,
0.011171340942382812,2.3013324757264626
0.07936954498291016,2.3016053033027646
0.13842201232910156,2.3018781753244046
0.1754143238067627,2.3021511146157954
0.2496929168701172,2.302424081229689
0.3042123317718506,2.3026970555412003
0.36786890029907227,2.3029700313453056
0.4475514888763428,2.3032429721776237
0.49982619285583496,2.3035158215259415
0.5699326992034912,2.3037886241684387
0.6380441188812256,2.304061484465938
0.6900608539581299,2.304334420168819
0.7524960041046143,2.3046074197051545
0.8252847194671631,2.304880429609974
0.8671064376831055,2.3051534303550234
0.9227356910705566,2.3054263668935797
0.988455057144165,2.305699233039449
1.058530569076538,2.305972048726399
1.1237232685089111,2.3062448795799435
1.1904528141021729,2.306517735046393
1.2556138038635254,2.3067906484851006
1.319953441619873,2.3070636356317786
1.3750016689300537,2.307336627611752
1.431225061416626,2.3076095676763937
1.4888396263122559,2.3078824994929987
1.5555434226989746,2.308155433170806
1.622502326965332,2.3084283675004995
1.6855411529541016,2.308701285717641
1.7304861545562744,2.308974159129273
1.7810173034667969,2.3092470059363235
1.8426907062530518,2.309519865341411
1.9269838333129883,2.3097927569347534
1.9802672863006592,2.310065686703363
2.0379889011383057,2.310338639620494
2.1073832511901855,2.3106115936192944
2.167656183242798,2.3108844980844
2.253237724304199,2.3111573952017785
2.3204703330993652,2.3114303138541743
2.394007444381714,2.3117032454609103
2.4618194103240967,2.311976180020558
2.5207531452178955,2.3122491193444294
2.5904245376586914,2.312522061894795
2.6522459983825684,2.312795004451325
2.721672534942627,2.313067905662056
2.765148401260376,2.3133407588032235
2.8351011276245117,2.313613614638063
2.887824058532715,2.313886483619154
2.982893705368042,2.3141593685224318
3.0609521865844727,2.314432290287427
3.114722967147827,2.3147052230976417
3.158783197402954,2.3149781620651364
3.208026885986328,2.3152510855472785
3.256204605102539,2.3155239656643856
3.3090312480926514,2.315796866045276
3.3736507892608643,2.3160698029914415
3.4507837295532227,2.31634271179115
3.5295205116271973,2.3166156616502636
3.603569269180298,2.316888613659226
3.6577696800231934,2.3171615687206817
3.7186686992645264,2.3174345034274104
3.767559766769409,2.317707393751503
3.825160264968872,2.317980283535942
3.875584125518799,2.3182531750348248
3.9376845359802246,2.3185260758694146
3.996882677078247,2.3187989852854836
4.087673902511597,2.319071900904669
4.172452449798584,2.3193448163703545
4.222565650939941,2.3196177344166538
4.277806043624878,2.3198906584242027
4.33534574508667,2.3201635873621758
4.414212703704834,2.3204365180579685
4.481828927993774,2.3207094090271974
4.555557012557983,2.3209822533758593
4.600800514221191,2.3212551016580028
4.675178050994873,2.3215279641785966
4.72204327583313,2.3218008435880995
4.7993268966674805,2.322073777763078
4.888994932174683,2.322346741436817
4.9390480518341064,2.32261969591924
4.996808290481567,2.322892631118624
5.049683570861816,2.3231655391971384
5.11826491355896,2.323438423162803
5.160870552062988,2.323711290182468
5.220844984054565,2.3239841763756792
5.285048007965088,2.3242570981529074
5.3564674854278564,2.3245300155378987
5.4084272384643555,2.3248029384663225
5.47890305519104,2.325075863216008
5.567910671234131,2.3253487543572233
5.6737072467803955,2.325621659266136
5.766921520233154,2.32589460113882
5.837149143218994,2.3261675535808304
5.9021666049957275,2.3264404758543025
5.959432601928711,2.3267133789288597
6.034935474395752,2.3269862652414504
6.1228790283203125,2.327259155122206
6.1905152797698975,2.327532044780062
6.251108646392822,2.327804939587635
6.34666633605957,2.3280778498919754
6.414041519165039,2.3283507923039397
6.496237754821777,2.328623752285108
6.600853681564331,2.328896647135172
6.606442451477051,2.328896647135172
6.658819913864136,2.329169535172165
6.665712594985962,2.329169535172165
6.733668327331543,2.3284119320729224
6.734117269515991,2.3284119320729224
6.786184310913086,2.3234194527401955
6.7881019115448,2.3234194527401955
6.806827783584595,2.3234194527401955
6.8564348220825195,2.311644813686386
6.858108758926392,2.311644813686386
6.92008376121521,2.293647584450299
6.92297101020813,2.293647584450299
6.981097459793091,2.2753890879922976
6.982368230819702,2.2753890879922976
7.004900932312012,2.2753890879922976
7.065799951553345,2.2623524120321927
7.072765588760376,2.2623524120321927
7.138706684112549,2.2519811270242767
7.141027212142944,2.2519811270242767
7.205698013305664,2.2519811270242767
7.212500095367432,2.241561181434716
7.214852809906006,2.241561181434716
7.281540155410767,2.2296838884112478
