time,x,y,yaw,vel_x,yaw_vel
10.80857372,10.99959633,8.99942857,1.586569303,,
10.88748646,10.99959626,8.999429843,1.586570061,,
10.95629478,10.9995962,8.999431079,1.586570828,,
11.00575542,10.99959616,8.999432273,1.586571605,,
11.13005137,10.99959614,8.999433453,1.586572391,,
11.19228578,10.9995961,8.999434649,1.586573172,,
11.2791543,10.99959607,8.999435797,1.586573959,,
11.39378142,10.9995961,8.999436938,1.586574777,,
11.51327968,10.99959608,8.999438091,1.58657557,,
11.59281516,10.99959605,8.999439322,1.586576353,,
11.69524193,10.99959604,8.999440563,1.586577146,,
11.80681062,10.99959607,8.99944181,1.586577963,,
11.89100266,10.9995961,8.999443028,1.586578785,,
11.98169732,10.9995961,8.999444262,1.586579595,,
12.09076166,10.999596,8.999445456,1.586580342,,
12.17826486,10.99959591,8.999446612,1.586581102,,
12.27061486,10.9995959,8.999447763,1.586581893,,
12.42813349,10.99959592,8.999448998,1.586582697,,
12.49381614,10.99959598,8.999450205,1.586583536,,
12.58039021,10.99959605,8.999451403,1.586584379,,
12.75697255,10.9995961,8.999452574,1.586585223,,
12.85502934,10.99959607,8.999453837,1.586586022,,
12.95238209,10.99959594,8.999455057,1.586586762,,
13.08169246,10.99959575,8.999456298,1.586587453,,
13.20402098,10.99959559,8.999457531,1.586588155,,
13.31148505,10.9995956,8.999458725,1.58658895,,
13.38755774,10.99959572,8.999459893,1.586589813,,
13.45622301,10.9995958,8.999461077,1.586590664,,
13.55070829,10.99959579,8.99946227,1.586591467,,
13.62697029,10.99959577,8.999463493,1.586592265,,
13.70287561,10.99959576,8.999464674,1.586593066,,
13.81549168,10.99959576,8.999465816,1.586593872,,
13.89355063,10.99959579,8.999466997,1.586594692,,
13.96279788,10.99959578,8.999468234,1.586595493,,
14.05038095,10.99959568,8.999469492,1.586596248,,
14.11826372,10.9995956,8.999470759,1.586597004,,
14.18065214,10.99959554,8.999471983,1.58659777,,
14.25431943,10.99959548,8.999473147,1.586598535,,
14.33292317,10.99959543,8.999474279,1.586599308,,
14.42617702,10.99959545,8.999475421,1.586600117,,
14.52074695,10.99959546,8.999476556,1.586600921,,
14.61390543,10.99959546,8.99947779,1.586601724,,
14.73274231,10.99959549,8.999479036,1.586602542,,
14.82285285,10.99959554,8.999480306,1.586603376,,
14.89641547,10.99959559,8.999481532,1.586604213,,
14.98086572,10.9995956,8.999482731,1.586605029,,
15.07077241,10.99959549,8.999483898,1.586605782,,
15.21376657,10.99959533,8.999485045,1.586606497,,
15.28764057,10.99959524,8.999486244,1.586607243,,
15.3891201,10.99959524,8.999487488,1.586608036,,
15.5161407,10.99959525,8.999488755,1.586608834,,
15.64301562,10.99959525,8.999489978,1.58660964,,
15.77538514,10.99959527,8.999491166,1.586610453,,
15.8716557,10.99959527,8.999492344,1.58661126,,
15.97642612,10.99959527,8.999493488,1.586612067,,
16.10425568,10.99959526,8.999494711,1.586612866,,
16.1954062,10.99959524,8.999495907,1.58661366,,
16.3115716,10.99959516,8.999497103,1.586614419,,
16.37809181,10.99959512,8.999498326,1.586615193,,
16.46779418,10.99959513,8.999499539,1.586616,,
16.54651594,10.99959516,8.999500739,1.586616818,,
16.63224077,10.99959515,8.999501955,1.586617625,,
16.73581219,10.99959507,8.999503181,1.586618383,,
16.81776094,10.99959501,8.999504436,1.586619147,,
16.89073777,10.99959496,8.999505648,1.586619919,,
16.97772193,10.99959492,8.999506822,1.5866207,,
17.09063315,10.9995949,8.999508,1.58662149,,
17.18653536,10.99959489,8.999509248,1.586622283,,
17.28310061,10.99957732,9.000632563,1.586275886,,
17.3813169,10.99954281,9.002911551,1.585511134,,
17.46550989,10.9994938,9.006346691,1.584565806,,
17.57150817,10.99943274,9.010938172,1.583542064,,
17.65631723,10.99936222,9.01668594,1.582484951,,
17.7268393,10.99928482,9.023590147,1.581413343,,
17.73516083,10.99928482,9.023590147,1.581413343,1.5,0
17.75846529,10.99928482,9.023590147,1.581413343,1.5,0
17.82401586,10.99920336,9.031650673,1.580337221,1.5,0
17.82911062,10.99920336,9.031650673,1.580337221,1.5,0
17.95689249,10.9991204,9.04086703,1.579257647,1.5,0
17.9651258,10.9991204,9.04086703,1.579257647,1.5,0
17.97069883,10.9991204,9.04086703,1.579257647,1.5,0
18.07378101,10.99903829,9.051239486,1.578176206,1.5,0
18.08257413,10.99903829,9.051239486,1.578176206,1.5,0
18.1674099,10.99903829,9.051239486,1.578176206,1.5,0
18.22049165,10.99895946,9.062767897,1.577093645,1.5,0
18.22725153,10.99895946,9.062767897,1.577093645,1.5,0
18.32045269,10.99888632,9.075452362,1.576010222,1.5,0
18.32239485,10.99888632,9.075452362,1.576010222,1.5,0
18.36720991,10.99888632,9.075452362,1.576010222,1.5,0
18.42356873,10.99882138,9.089292891,1.574927133,1.5,0
18.43011308,10.99882138,9.089292891,1.574927133,1.5,0
18.49832201,10.99876726,9.104289159,1.573844567,1.5,0
18.50041342,10.99876726,9.104289159,1.573844567,1.5,0
18.55583239,10.99876726,9.104289159,1.573844567,1.5,0
18.57882929,10.99872648,9.120441134,1.572761587,1.5,0
18.5932951,10.99872648,9.120441134,1.572761587,1.5,0
18.67442656,10.99870165,9.137749353,1.571679338,1.5,0
18.67598677,10.99870165,9.137749353,1.571679338,1.5,0
18.75561953,10.99870165,9.137749353,1.571679338,1.5,0
18.76371193,10.99869527,9.156213736,1.570596765,1.5,0
18.76487708,10.99869527,9.156213736,1.570596765,1.5,0
18.86543369,10.99870985,9.175834285,1.56951386,1.5,0
18.86769867,10.99870985,9.175834285,1.56951386,1.5,0
18.97312355,10.99870985,9.175834285,1.56951386,1.5,0
18.98713279,10.99874783,9.196610891,1.568430608,1.5,0
19.0100832,10.99874783,9.196610891,1.568430608,1.5,0
19.10707331,10.99881157,9.218543607,1.56734625,1.5,0
19.10876417,10.99881157,9.218543607,1.56734625,1.5,0
19.154953,10.99881157,9.218543607,1.56734625,1.5,0
19.20154095,10.99890347,9.24163214,1.566261478,1.5,0
19.20757055,10.99890347,9.24163214,1.566261478,1.5,0
19.31883574,10.99902621,9.265876289,1.565177659,1.5,0
19.32384014,10.99902621,9.265876289,1.565177659,1.5,0
19.3601923,10.99902621,9.265876289,1.565177659,1.5,0
19.39520288,10.99918242,9.29127638,1.564094666,1.5,0
19.39748716,10.99918242,9.29127638,1.564094666,1.5,0
19.50304937,10.99937461,9.317832143,1.563011421,1.5,0
19.5058589,10.99937461,9.317832143,1.563011421,1.5,0
19.5584414,10.99937461,9.317832143,1.563011421,1.5,0
19.62363195,10.99960536,9.345543697,1.561927879,1.5,0
19.624367,10.99960536,9.345543697,1.561927879,1.5,0
19.75560927,10.99987701,9.374410863,1.560843104,1.5,0
19.77049136,10.99987701,9.374410863,1.560843104,1.5,0
19.77207637,10.99987701,9.374410863,1.560843104,1.5,0
19.86620712,11.00019203,9.40443375,1.55975822,1.5,0
19.879673,11.00019203,9.40443375,1.55975822,1.5,0
19.97386813,11.00019203,9.40443375,1.55975822,1.5,0
19.99505138,11.00055296,9.435612144,1.558673613,1.5,0
20.00886559,11.00055296,9.435612144,1.558673613,1.5,0
20.14202881,11.00096241,9.467946137,1.557589793,1.5,0
20.14444804,11.00096241,9.467946137,1.557589793,1.5,0
20.15838194,11.00096241,9.467946137,1.557589793,1.5,0
20.23299789,11.00142282,9.50143558,1.556505023,1.5,0
20.24674892,11.00142282,9.50143558,1.556505023,1.5,0
20.30868721,11.0019367,9.536080375,1.555420081,1.5,0
20.3112781,11.0019367,9.536080375,1.555420081,1.5,0
20.36547589,11.0019367,9.536080375,1.555420081,1.5,0
20.39584184,11.00250655,9.571880509,1.554335079,1.5,0
20.40576029,11.00250655,9.571880509,1.554335079,1.5,0
20.48145747,11.00313485,9.608835773,1.553250134,1.5,0
20.48247313,11.00313485,9.608835773,1.553250134,1.5,0
20.53928399,11.00382414,9.646946064,1.552165325,1.5,0
20.5467546,11.00382414,9.646946064,1.552165325,1.5,0
20.56451058,11.00382414,9.646946064,1.552165325,1.5,0
20.62688375,11.00457693,9.686211491,1.551080015,1.5,0
20.6299088,11.00457693,9.686211491,1.551080015,1.5,0
20.72909975,11.00539581,9.726631609,1.549995073,1.5,0
20.73036098,11.00539581,9.726631609,1.549995073,1.5,0
20.75666904,11.00539581,9.726631609,1.549995073,1.5,0
20.82763267,11.00628328,9.768206608,1.548909601,1.5,0
20.82850075,11.00628328,9.768206608,1.548909601,1.5,0
20.90419626,11.00724185,9.810936525,1.547824271,1.5,0
20.90796161,11.00724185,9.810936525,1.547824271,1.5,0
20.9546268,11.00724185,9.810936525,1.547824271,1.5,0
20.99410868,11.00827397,9.854821024,1.546738599,1.5,0
21.01241565,11.00827397,9.854821024,1.546738599,1.5,0
21.1075933,11.00938211,9.899860175,1.545652405,1.5,0
21.10985994,11.00938211,9.899860175,1.545652405,1.5,0
21.15918636,11.00938211,9.899860175,1.545652405,1.5,0
21.19088626,11.01056886,9.94605345,1.544566637,1.5,0
21.19643879,11.01056886,9.94605345,1.544566637,1.5,0
21.27089834,11.01183669,9.993401076,1.543480652,1.5,0
21.27765059,11.01183669,9.993401076,1.543480652,1.5,0
21.35278606,11.01318814,10.04190289,1.54239451,1.5,0
21.35792017,11.01318814,10.04190289,1.54239451,1.5,0
21.35997248,11.01318814,10.04190289,1.54239451,1.5,0
21.45523763,11.01462572,10.09155878,1.541308226,1.5,0
21.46546555,11.01462572,10.09155878,1.541308226,1.5,0
21.55057049,11.01615146,10.14236227,1.540235603,1.5,0
21.55857086,11.01615146,10.14236227,1.540235603,1.5,0
21.56092143,11.01615146,10.14236227,1.540235603,1.5,0
21.62092113,11.01773059,10.19333577,1.539513889,1.5,0
21.62469053,11.01773059,10.19333577,1.539513889,1.5,0
21.70905924,11.01933508,10.24431275,1.53920224,1.5,0
21.7181406,11.01933508,10.24431275,1.53920224,1.5,0
21.75801539,11.01933508,10.24431275,1.53920224,1.5,0
21.8014524,11.02095041,10.29528927,1.539068589,1.5,0
21.80993795,11.02095041,10.29528927,1.539068589,1.5,0
21.87972856,11.02257037,10.34626534,1.539011586,1.5,0
21.8852911,11.02257037,10.34626534,1.539011586,1.5,0
21.94518495,11.02419216,10.39724108,1.538987565,1.5,0
21.94806767,11.02419216,10.39724108,1.538987565,1.5,0
21.95615983,11.02419216,10.39724108,1.538987565,1.5,0
22.01919103,11.02581471,10.4482164,1.538977785,1.5,0
22.02152514,11.02581471,10.4482164,1.538977785,1.5,0
22.12793946,11.02743755,10.49919149,1.538974151,1.5,0
22.1325345,11.02743755,10.49919149,1.538974151,1.5,0
22.16470742,11.02743755,10.49919149,1.538974151,0,0.15
22.21139383,11.02906047,10.55016655,1.538973169,0,0.15
22.21589231,11.02906047,10.55016655,1.538973169,0,0.15
22.32620382,11.03064898,10.5998821,1.53864703,0,0.15
22.33392096,11.03064898,10.5998821,1.53864703,0,0.15
22.36722469,11.03064898,10.5998821,1.53864703,0,0.15
22.42990947,11.0322271,10.64843885,1.537923018,0,0.15
22.43385553,11.0322271,10.64843885,1.537923018,0,0.15
22.51841116,11.03380662,10.69583862,1.537025699,0,0.15
22.51964164,11.03380662,10.69583862,1.537025699,0,0.15
22.56771922,11.03380662,10.69583862,1.537025699,0,0.15
22.57298756,11.03539105,10.74208231,1.53605415,0,0.15
22.57890105,11.03539105,10.74208231,1.53605415,0,0.15
22.64844632,11.03698056,10.78717009,1.535049969,0,0.15
22.65480089,11.03698056,10.78717009,1.535049969,0,0.15
22.72022939,11.03857371,10.83110012,1.534032706,0,0.15
22.72365713,11.03857371,10.83110012,1.534032706,0,0.15
22.75658727,11.03857371,10.83110012,1.534032706,0,0.15
22.81097794,11.04016863,10.87387189,1.53300823,0,0.15
22.81563163,11.04016863,10.87387189,1.53300823,0,0.15
22.87819743,11.04176328,10.91548844,1.531981344,0,0.15
22.89478803,11.04176328,10.91548844,1.531981344,0,0.15
22.95656037,11.04176328,10.91548844,1.531981344,0,0.15
22.96019387,11.04335524,10.95594835,1.530953713,0,0.15
22.96224642,11.04335524,10.95594835,1.530953713,0,0.15
23.0483098,11.04494211,10.99525113,1.529925907,0,0.15
23.04962492,11.04494211,10.99525113,1.529925907,0,0.15
23.14933038,11.04652153,11.03339718,1.5288978,0,0.15
23.15693927,11.04652153,11.03339718,1.5288978,0,0.15
23.16063523,11.04652153,11.03339718,1.5288978,0,0.15
23.23713374,11.04809126,11.07038576,1.527869022,0,0.15
23.23833561,11.04809126,11.07038576,1.527869022,0,0.15
23.29917598,11.04964883,11.10621927,1.526841801,0,0.15
23.30096745,11.04964883,11.10621927,1.526841801,0,0.15
23.36786652,11.04964883,11.10621927,1.526841801,0,0.15
23.37002563,11.05119167,11.14089629,1.525815132,0,0.15
23.37060666,11.05119167,11.14089629,1.525815132,0,0.15
23.42929196,11.0527175,11.17441676,1.524787387,0,0.15
23.42996216,11.0527175,11.17441676,1.524787387,0,0.15
23.47988772,11.05422401,11.20677973,1.523759372,0,0.15
23.48110604,11.05422401,11.20677973,1.523759372,0,0.15
23.55559325,11.05422401,11.20677973,1.523759372,0,0.15
23.55866957,11.05570892,11.23798714,1.522731371,0,0.15
23.55997705,11.05570892,11.23798714,1.522731371,0,0.15
23.64094114,11.05716983,11.26803912,1.521703844,0,0.15
23.64423823,11.05716983,11.26803912,1.521703844,0,0.15
23.71925187,11.0586043,11.29693396,1.520676054,0,0.15
23.72340155,11.0586043,11.29693396,1.520676054,0,0.15
23.76442981,11.0586043,11.29693396,1.520676054,0,0.15
23.80463743,11.06001008,11.32467266,1.519648202,0,0.15
23.80612469,11.06001008,11.32467266,1.519648202,0,0.15
23.867136,11.06138468,11.3512567,1.518621731,0,0.15
23.87171054,11.06138468,11.3512567,1.518621731,0,0.15
23.9555068,11.06138468,11.3512567,1.518621731,0,0.15
23.97959423,11.06272553,11.37668369,1.517595902,0,0.15
23.98078084,11.06272553,11.37668369,1.517595902,0,0.15
24.07228804,11.06403024,11.40095481,1.516569942,0,0.15
24.07552505,11.06403024,11.40095481,1.516569942,0,0.15
24.19880438,11.06529661,11.42407186,1.515543657,0,0.15
24.25615978,11.06652227,11.44603253,1.514516397,0,0.15
24.33816433,11.06770498,11.46683672,1.513488509,0,0.15
24.42068577,11.06884245,11.48648767,1.512461267,0,0.15
24.55128908,11.06993212,11.50498171,1.511434592,0,0.15
24.6565721,11.07097161,11.52232086,1.510409295,0,0.15
24.74421453,11.07195841,11.53850589,1.509385091,0,0.15
24.81997585,11.07289006,11.55353618,1.508360643,0,0.15
24.9092195,11.07376435,11.56741114,1.507334098,0,0.15
25.02791286,11.0745791,11.58013108,1.506306731,0,0.15
25.097193,11.07533199,11.59169776,1.50528011,0,0.15
25.1690793,11.07602054,11.60210998,1.504254384,0,0.15
25.22831345,11.07664228,11.61136808,1.503229639,0,0.15
25.28738642,11.07719478,11.61947165,1.502205244,0,0.15
25.35528278,11.07767568,11.62642108,1.501180737,0,0.15
25.43192029,11.0780827,11.63221842,1.500156406,0,0.15
25.50415587,11.07841342,11.63686094,1.499130996,0,0.15
25.58392644,11.07866555,11.64034957,1.498105519,0,0.15
25.64466882,11.07883682,11.64268665,1.497080984,0,0.15
25.73002768,11.07892473,11.64387042,1.496056424,0,0.15
25.8210485,11.07895891,11.64432833,1.496016868,0,0.15
25.89376283,11.07895951,11.64433602,1.498584426,0,0.15
25.95975542,11.07895955,11.64432918,1.50292486,0,0.15
26.02657318,11.07895951,11.64432087,1.507677522,0,0.15
26.11101222,11.07895951,11.64431224,1.512605215,0,0.15
26.19367695,11.07895955,11.64430367,1.517608441,0,0.15
26.28105044,11.0789596,11.64429528,1.522644117,0,0.15
26.37584949,11.07895962,11.64428698,1.527693671,0,0.15
26.46446872,11.07895974,11.64427866,1.532749188,0,0.15
26.52594304,11.07896001,11.64427028,1.537807272,0,0.15
26.60893035,11.07896047,11.64426177,1.542866475,0,0.15
26.71618176,11.07896106,11.64425317,1.547926118,0,0.15
26.82765675,11.07896158,11.64424448,1.552985802,0,0.15
26.89783907,11.07896195,11.64423578,1.558045326,0,0.15
26.99843097,11.07896239,11.64422716,1.563104709,0,0.15
27.05929589,11.078963,11.64421857,1.568163979,0,0.15
27.11467791,11.07896381,11.64421004,1.573223131,0,0.15
27.16697526,11.07896482,11.64420156,1.578282132,0,0.15
27.23937178,11.07896587,11.64419308,1.583340893,0,0.15
27.29931784,11.07896682,11.64418461,1.588399292,0,0.15
27.36585665,11.07896772,11.64417609,1.593457331,0,0.15
27.44623709,11.07896871,11.64416756,1.598515042,0,0.15
27.50714111,11.07896983,11.64415901,1.603572438,0,0.15
27.60182071,11.07897116,11.64415042,1.608629546,0,0.15
27.66882849,11.07897261,11.64414183,1.61368631,0,0.15
27.74774289,11.07897414,11.6441333,1.618742672,0,0.15
27.82010221,11.07897573,11.64412478,1.623798606,0,0.15
27.90687466,11.07897732,11.64411616,1.628854061,0,0.15
28.00656033,11.07897894,11.64410752,1.63390902,0,0.15
28.07968926,11.07898064,11.64409883,1.638963503,0,0.15
28.14769697,11.0789824,11.64409021,1.644017473,0,0.15
28.19813514,11.07898415,11.64408155,1.649070873,0,0.15
28.29806376,11.07898599,11.64407286,1.654123744,0,0.15
28.36510277,11.07898798,11.64406415,1.6591761,0,0.15
28.45142937,11.07899004,11.64405544,1.664227891,0,0.15
28.52638149,11.07899217,11.64404671,1.669279106,0,0.15
28.58882713,11.07899441,11.64403794,1.674329749,0,0.15
28.66048574,11.07899673,11.64402916,1.679379799,0,0.15
28.72464871,11.07899912,11.64402035,1.684429236,0,0.15
28.77919745,11.07900157,11.6440115,1.689478043,0,0.15
28.84534121,11.07900403,11.64400261,1.694526183,0,0.15
28.91248417,11.07900654,11.64399164,1.699570783,0,0.15
28.9980588,11.07900754,11.64398257,1.704615819,0,0.15
29.07424736,11.07900874,11.64397434,1.709670011,0,0.15
29.15616322,11.07900998,11.64396608,1.714728342,0,0.15
29.20910096,11.07901125,11.64395782,1.719788551,0,0.15
29.28386974,11.07901253,11.64394966,1.724849652,0,0.15
29.37040591,11.07901384,11.64394152,1.729911215,0,0.15
29.43061757,11.07901518,11.64393336,1.734973061,0,0.15
29.51603127,11.07901651,11.64392518,1.740035081,0,0.15
29.59909868,11.07901781,11.64391697,1.745097232,0,0.15
29.65173721,11.07901917,11.64390882,1.75015956,0,0.15
29.74187231,11.07902057,11.64390077,1.755222045,0,0.15
29.82056665,11.079022,11.64389278,1.760284677,0,0.15
29.93787551,11.07902346,11.64388479,1.765347455,0,0.15
30.00971174,11.07902489,11.64387677,1.770410352,0,0.15
30.08917642,11.07902632,11.64386875,1.775473373,0,0.15
30.17380381,11.07902772,11.64386071,1.780536503,0,0.15
30.23487258,11.07902915,11.64385278,1.785599792,0,0.15
30.29071665,11.07903067,11.6438449,1.790663262,0,0.15
30.35692453,11.07903223,11.64383704,1.795726884,0,0.15
30.43001962,11.07903383,11.64382918,1.800790666,0,0.15
30.4838016,11.07903546,11.64382132,1.805854604,0,0.15
30.57919645,11.0790371,11.64381354,1.810918698,0,0.15
30.6398747,11.07903874,11.64380578,1.815982932,0,0.15
30.69440079,11.07904033,11.64379801,1.821047268,0,0.15
30.7495656,11.07904197,11.64379025,1.826111765,0,0.15
30.82572865,11.07904367,11.64378254,1.831176435,0,0.15
30.91365862,11.07904536,11.64377486,1.836241249,0,0.15
30.9655292,11.07904711,11.64376723,1.841306236,0,0.15
31.03876114,11.07904887,11.64375971,1.846371382,0,0.15
31.13294864,11.07905066,11.64375219,1.851436686,0,0.15
31.24695826,11.07905246,11.64374463,1.85650212,0,0.15
31.32618809,11.07905424,11.64373708,1.861567685,0,0.15
31.42761421,11.07905607,11.64372954,1.866633418,0,0.15
31.52540302,11.07905792,11.6437221,1.871699315,0,0.15
31.60808349,11.07905984,11.64371472,1.876765389,0,0.15
31.68111873,11.07906181,11.6437074,1.881831635,0,0.15
31.74324822,11.07906382,11.64370008,1.886898044,0,0.15
31.82997751,11.07906588,11.64369276,1.891964613,0,0.15
31.90447164,11.07906786,11.64368543,1.897031286,0,0.15
31.97622466,11.07906985,11.64367817,1.90209811,0,0.15
32.0690937,11.07907187,11.64367099,1.907165088,0,0.15
32.12897754,11.07907396,11.64366387,1.912232237,0,0.15
32.20778918,11.07907605,11.64365675,1.917299522,0,0.15
32.28242278,11.07907819,11.64364964,1.922366962,0,0.15
32.3580153,11.07908037,11.64364257,1.927434561,0,0.15
32.42184734,11.07908251,11.64363551,1.932502272,0,0.15
32.47870064,11.07908466,11.64362857,1.937570135,0,0.15
32.55321026,11.07908691,11.64362165,1.942638163,0,0.15
32.62523532,11.07908922,11.64361479,1.947706357,0,0.15
32.69726658,11.07909157,11.64360794,1.952774701,0,0.15
32.75424743,11.07909393,11.6436011,1.957843171,0,0.15
32.81330395,11.07909625,11.64359427,1.962911739,0,0.15
32.88513947,11.07909858,11.64358755,1.967980451,0,0.15
32.95831919,11.07910097,11.64358086,1.9730493,0,0.15
33.04790926,11.07910347,11.64357421,1.978118316,0,0.15
33.11740041,11.07910601,11.6435676,1.983187469,0,0.15
33.1932106,11.07910858,11.64356102,1.988256754,0,0.15
33.28757787,11.07911114,11.64355455,1.993326165,0,0.15
33.35908771,11.0791137,11.64354803,1.998395652,0,0.15
33.43556738,11.07911615,11.64354145,2.003465168,0,0.15
33.52401638,11.07911869,11.643535,2.008534832,0,0.15
33.62649226,11.0791213,11.64352868,2.013604643,0,0.15
33.72739983,11.07912402,11.64352242,2.018674607,0,0.15
33.82881618,11.07912679,11.64351621,2.023744691,0,0.15
33.90417719,11.0791296,11.64351004,2.028814881,0,0.15
33.97313452,11.07913242,11.64350387,2.033885149,0,0.15
